timestamp,open,high,low,close,volume
2025-06-06 16:00:00+02:00,6019.25,6019.5,6010.25,6016.0,61521
2025-06-06 16:15:00+02:00,6016.0,6017.5,6005.0,6008.25,51534
2025-06-06 16:30:00+02:00,6008.0,6016.0,6002.75,6013.25,37574
2025-06-06 16:45:00+02:00,6013.0,6015.0,6007.75,6009.5,24868
2025-06-06 17:00:00+02:00,6009.5,6020.25,6008.5,6014.0,41999
2025-06-06 17:15:00+02:00,6011.25,6011.75,5991.0,5998.5,71770
2025-06-06 17:30:00+02:00,6001.25,6003.0,5996.75,6001.25,35521
2025-06-09 16:00:00+02:00,6004.5,6012.0,6003.0,6011.5,31390
2025-06-09 16:15:00+02:00,6011.25,6015.0,6009.0,6012.25,24658
2025-06-09 16:30:00+02:00,6012.5,6019.5,6009.25,6009.75,42155
2025-06-09 16:45:00+02:00,6009.75,6010.75,6005.5,6010.25,24675
2025-06-09 17:00:00+02:00,6010.5,6014.0,6010.0,6010.75,17691
2025-06-09 17:15:00+02:00,6010.5,6012.25,6005.75,6007.5,20571
2025-06-09 17:30:00+02:00,6007.5,6013.0,6007.25,6011.5,17571
2025-06-10 16:00:00+02:00,6020.0,6025.25,6019.25,6024.0,30974
2025-06-10 16:15:00+02:00,6023.5,6027.0,6022.75,6026.0,29506
2025-06-10 16:30:00+02:00,6026.25,6030.75,6024.25,6029.75,28391
2025-06-10 16:45:00+02:00,6029.75,6030.5,6026.5,6027.75,25146
2025-06-10 17:00:00+02:00,6024.5,6028.5,6023.0,6026.25,29097
2025-06-10 17:15:00+02:00,6026.25,6028.75,6024.75,6026.0,21108
2025-06-10 17:30:00+02:00,6026.0,6026.0,6005.0,6022.0,73299
2025-06-11 16:00:00+02:00,6050.25,6055.25,6046.5,6055.25,48633
2025-06-11 16:15:00+02:00,6055.25,6062.5,6053.75,6061.5,47542
2025-06-11 16:30:00+02:00,6061.5,6062.25,6057.75,6060.75,34252
2025-06-11 16:45:00+02:00,6062.0,6064.75,6060.75,6063.25,21889
2025-06-11 17:00:00+02:00,6061.5,6064.25,6048.75,6056.25,53673
2025-06-11 17:15:00+02:00,6057.5,6062.0,6055.25,6056.5,31154
2025-06-11 17:30:00+02:00,6056.5,6058.5,6050.75,6051.75,28165
2025-06-12 16:00:00+02:00,6021.0,6033.0,6019.75,6032.5,47933
2025-06-12 16:15:00+02:00,6032.5,6040.25,6031.5,6039.25,46838
2025-06-12 16:30:00+02:00,6038.5,6045.0,6037.25,6043.25,44435
2025-06-12 16:45:00+02:00,6043.25,6044.75,6039.5,6040.0,30640
2025-06-12 17:00:00+02:00,6040.25,6050.0,6040.25,6045.75,42827
2025-06-12 17:15:00+02:00,6045.75,6046.75,6029.0,6038.0,79813
2025-06-12 17:30:00+02:00,6038.0,6039.75,6033.25,6037.25,35156
2025-06-13 16:00:00+02:00,5990.75,6003.75,5986.0,5990.75,79159
2025-06-13 16:15:00+02:00,5990.75,5993.0,5977.25,5978.75,69653
2025-06-13 16:30:00+02:00,5978.75,6000.5,5977.25,5990.5,64561
2025-06-13 16:45:00+02:00,5990.75,6005.25,5984.75,6002.25,64189
2025-06-13 17:00:00+02:00,6002.5,6008.75,6000.25,6007.25,52727
2025-06-13 17:15:00+02:00,6007.5,6019.25,6005.0,6014.75,51526
2025-06-13 17:30:00+02:00,6017.25,6021.25,6014.0,6020.0,61129
2025-06-16 16:00:00+02:00,6041.25,6048.0,6040.5,6047.5,96470
2025-06-16 16:15:00+02:00,6047.25,6052.75,6045.5,6051.5,65070
2025-06-16 16:30:00+02:00,6051.75,6055.25,6048.0,6052.75,84484
2025-06-16 16:45:00+02:00,6052.75,6054.25,6047.75,6050.0,53885
2025-06-16 17:00:00+02:00,6049.75,6051.75,6045.0,6047.5,46243
2025-06-16 17:15:00+02:00,6047.75,6051.5,6043.25,6044.5,67294
2025-06-16 17:30:00+02:00,6044.5,6048.0,6043.0,6046.0,30868
2025-06-17 16:00:00+02:00,6018.25,6026.25,6012.75,6024.75,34134
2025-06-17 16:15:00+02:00,6025.0,6025.5,6019.25,6021.0,19045
2025-06-17 16:30:00+02:00,6021.0,6023.75,6014.25,6015.75,19133
2025-06-17 16:45:00+02:00,6015.75,6021.25,6013.0,6014.25,40694
2025-06-17 17:00:00+02:00,6013.75,6027.0,6013.5,6026.5,20824
2025-06-17 17:15:00+02:00,6026.5,6027.0,6013.5,6014.25,19929
2025-06-17 17:30:00+02:00,6014.25,6020.75,6011.75,6020.0,15745
2025-06-18 16:00:00+02:00,5999.5,6010.75,5995.5,6009.25,13345
2025-06-18 16:15:00+02:00,6009.25,6019.0,6008.5,6016.25,13127
2025-06-18 16:30:00+02:00,6016.5,6020.75,6014.5,6018.5,8761
2025-06-18 16:45:00+02:00,6018.75,6020.75,6012.5,6017.25,7392
2025-06-18 17:00:00+02:00,6017.0,6017.5,6011.75,6012.25,6512
2025-06-18 17:15:00+02:00,6012.0,6012.75,6007.75,6010.5,6403
2025-06-18 17:30:00+02:00,6009.5,6012.0,6005.25,6008.25,8621
2025-06-19 16:00:00+02:00,5926.25,5932.5,5924.0,5931.0,1136
2025-06-19 16:15:00+02:00,5931.25,5934.25,5930.0,5931.5,851
2025-06-19 16:30:00+02:00,5931.75,5932.25,5925.25,5925.25,1010
2025-06-19 16:45:00+02:00,5930.0,5935.75,5928.75,5934.0,1146
2025-06-19 17:00:00+02:00,5934.0,5937.75,5932.25,5937.75,1064
2025-06-19 17:15:00+02:00,5936.0,5936.0,5929.25,5931.25,1152
2025-06-19 17:30:00+02:00,5931.0,5931.25,5924.5,5931.0,2129
2025-06-23 16:00:00+02:00,6041.5,6055.0,6041.5,6051.5,58894
2025-06-23 16:15:00+02:00,6051.5,6058.25,6048.75,6050.75,39132
2025-06-23 16:30:00+02:00,6051.0,6053.25,6047.0,6049.75,26566
2025-06-23 16:45:00+02:00,6050.0,6052.75,6039.25,6039.75,32163
2025-06-23 17:00:00+02:00,6043.0,6051.0,6043.0,6048.75,23075
2025-06-23 17:15:00+02:00,6051.0,6051.75,6039.0,6039.0,29753
2025-06-23 17:30:00+02:00,6039.0,6042.5,6033.0,6036.0,32528
2025-06-24 16:00:00+02:00,6116.5,6122.0,6109.0,6116.5,40346
2025-06-24 16:15:00+02:00,6116.5,6125.5,6116.25,6121.75,31497
2025-06-24 16:30:00+02:00,6122.0,6129.5,6121.25,6128.25,27069
2025-06-24 16:45:00+02:00,6128.5,6129.75,6121.75,6125.25,32902
2025-06-24 17:00:00+02:00,6127.75,6131.0,6125.75,6130.25,36533
2025-06-24 17:15:00+02:00,6130.0,6134.0,6129.25,6133.75,21846
2025-06-24 17:30:00+02:00,6134.0,6137.75,6133.25,6136.25,23847
2025-06-25 16:00:00+02:00,6157.25,6159.0,6148.25,6149.75,37234
2025-06-25 16:15:00+02:00,6150.0,6154.75,6148.25,6152.25,35284
2025-06-25 16:30:00+02:00,6152.25,6157.25,6150.5,6156.75,28359
2025-06-25 16:45:00+02:00,6157.0,6159.5,6151.5,6153.75,28678
2025-06-25 17:00:00+02:00,6152.75,6153.0,6145.5,6147.25,27242
2025-06-25 17:15:00+02:00,6146.5,6148.5,6144.5,6148.0,26178
2025-06-25 17:30:00+02:00,6145.5,6146.5,6140.0,6144.75,32355
2025-06-26 16:00:00+02:00,6167.0,6173.0,6166.5,6169.75,37427
2025-06-26 16:15:00+02:00,6169.75,6176.0,6168.5,6175.5,31050
2025-06-26 16:30:00+02:00,6175.25,6182.0,6175.25,6176.0,42323
2025-06-26 16:45:00+02:00,6176.0,6180.75,6175.5,6180.0,24049
2025-06-26 17:00:00+02:00,6179.75,6183.5,6179.5,6181.0,22435
2025-06-26 17:15:00+02:00,6181.0,6185.0,6176.5,6177.0,30507
2025-06-26 17:30:00+02:00,6176.75,6182.25,6174.25,6179.75,35203
2025-06-27 16:00:00+02:00,6218.5,6230.0,6218.5,6225.75,59633
2025-06-27 16:15:00+02:00,6225.75,6228.25,6220.25,6224.0,41729
2025-06-27 16:30:00+02:00,6224.0,6230.75,6220.75,6228.75,44403
2025-06-27 16:45:00+02:00,6228.75,6229.75,6220.75,6222.75,31222
2025-06-27 17:00:00+02:00,6222.75,6228.5,6220.75,6226.75,24601
2025-06-27 17:15:00+02:00,6227.0,6228.5,6223.0,6228.0,19271
2025-06-27 17:30:00+02:00,6228.25,6236.0,6227.75,6235.0,31562
2025-06-30 16:00:00+02:00,6238.75,6242.5,6235.25,6240.75,38524
2025-06-30 16:15:00+02:00,6240.5,6242.75,6233.25,6241.5,38109
2025-06-30 16:30:00+02:00,6241.75,6242.25,6231.25,6233.75,34785
2025-06-30 16:45:00+02:00,6233.5,6236.75,6231.5,6234.75,27417
2025-06-30 17:00:00+02:00,6234.75,6240.75,6232.75,6234.25,35554
2025-06-30 17:15:00+02:00,6234.25,6238.25,6231.75,6236.5,22740
2025-06-30 17:30:00+02:00,6236.75,6243.0,6235.5,6242.0,28393
2025-07-01 16:00:00+02:00,6243.5,6250.25,6240.0,6249.0,45188
2025-07-01 16:15:00+02:00,6249.25,6253.0,6239.75,6243.5,54115
2025-07-01 16:30:00+02:00,6243.5,6248.5,6237.25,6238.5,56597
2025-07-01 16:45:00+02:00,6238.5,6239.75,6233.25,6237.5,46608
2025-07-01 17:00:00+02:00,6237.25,6245.0,6227.5,6229.75,62975
2025-07-01 17:15:00+02:00,6229.5,6247.75,6228.0,6245.5,55411
2025-07-01 17:30:00+02:00,6245.25,6247.75,6233.25,6235.25,42379
2025-07-02 16:00:00+02:00,6245.0,6252.0,6244.75,6251.0,37108
2025-07-02 16:15:00+02:00,6251.0,6259.5,6250.5,6258.25,45053
2025-07-02 16:30:00+02:00,6258.0,6264.0,6254.25,6255.5,47846
2025-07-02 16:45:00+02:00,6255.5,6263.75,6254.0,6259.5,52175
2025-07-02 17:00:00+02:00,6259.75,6263.25,6257.5,6258.75,36786
2025-07-02 17:15:00+02:00,6258.75,6263.0,6258.5,6259.75,23969
2025-07-02 17:30:00+02:00,6260.0,6265.75,6259.5,6263.5,23539
2025-07-03 16:00:00+02:00,6310.25,6319.75,6310.0,6317.5,40088
2025-07-03 16:15:00+02:00,6317.5,6321.0,6315.0,6319.75,27547
2025-07-03 16:30:00+02:00,6319.75,6324.5,6317.5,6324.0,30528
2025-07-03 16:45:00+02:00,6323.75,6324.5,6321.75,6323.25,22338
2025-07-03 17:00:00+02:00,6323.25,6328.25,6322.5,6327.75,25212
2025-07-03 17:15:00+02:00,6328.0,6328.0,6322.0,6324.5,29689
2025-07-03 17:30:00+02:00,6324.25,6331.0,6324.0,6330.75,25976
2025-07-04 16:00:00+02:00,6287.25,6288.0,6284.5,6286.25,2609
2025-07-04 16:15:00+02:00,6286.5,6289.25,6285.0,6289.25,2194
2025-07-04 16:30:00+02:00,6289.25,6292.75,6289.0,6292.0,2751
2025-07-04 16:45:00+02:00,6292.0,6292.5,6289.5,6290.25,1380
2025-07-04 17:00:00+02:00,6290.25,6292.0,6288.5,6288.75,1928
2025-07-04 17:15:00+02:00,6288.75,6289.0,6285.0,6287.25,2598
2025-07-04 17:30:00+02:00,6287.25,6290.25,6287.25,6288.75,2266
2025-07-07 16:00:00+02:00,6305.0,6306.5,6295.5,6296.0,43074
2025-07-07 16:15:00+02:00,6295.75,6302.75,6293.5,6299.0,33731
2025-07-07 16:30:00+02:00,6299.0,6299.5,6293.25,6295.0,30612
2025-07-07 16:45:00+02:00,6295.0,6297.75,6287.75,6290.0,37693
2025-07-07 17:00:00+02:00,6289.75,6292.5,6286.75,6287.5,31562
2025-07-07 17:15:00+02:00,6287.5,6289.5,6283.75,6289.0,25868
2025-07-07 17:30:00+02:00,6289.0,6290.75,6284.25,6284.5,19792
2025-07-08 16:00:00+02:00,6274.0,6276.75,6266.25,6270.5,52953
2025-07-08 16:15:00+02:00,6270.75,6274.5,6263.75,6267.5,41273
2025-07-08 16:30:00+02:00,6267.75,6282.5,6267.25,6278.25,47231
2025-07-08 16:45:00+02:00,6278.5,6278.5,6262.5,6271.75,67955
2025-07-08 17:00:00+02:00,6271.75,6278.75,6269.75,6275.0,31511
2025-07-08 17:15:00+02:00,6275.0,6276.5,6264.5,6267.0,33613
2025-07-08 17:30:00+02:00,6267.0,6274.0,6267.0,6273.0,30202
2025-07-09 16:00:00+02:00,6310.0,6313.0,6306.0,6309.75,50119
2025-07-09 16:15:00+02:00,6309.5,6310.5,6298.75,6301.0,45626
2025-07-09 16:30:00+02:00,6301.25,6301.25,6285.5,6287.5,96229
2025-07-09 16:45:00+02:00,6287.5,6292.25,6277.5,6281.25,67752
2025-07-09 17:00:00+02:00,6281.25,6287.25,6278.0,6280.0,49826
2025-07-09 17:15:00+02:00,6280.0,6290.75,6276.0,6288.0,40362
2025-07-09 17:30:00+02:00,6288.0,6290.75,6280.0,6290.5,33333
2025-07-10 16:00:00+02:00,6300.0,6303.75,6296.0,6303.0,47837
2025-07-10 16:15:00+02:00,6303.25,6308.5,6298.75,6303.0,40516
2025-07-10 16:30:00+02:00,6303.25,6314.75,6303.25,6314.5,44622
2025-07-10 16:45:00+02:00,6314.5,6317.25,6312.0,6314.75,33272
2025-07-10 17:00:00+02:00,6314.75,6319.5,6314.5,6317.25,34003
2025-07-10 17:15:00+02:00,6317.25,6322.25,6316.0,6321.75,26603
2025-07-10 17:30:00+02:00,6321.75,6324.25,6320.0,6324.0,27520
2025-07-11 16:00:00+02:00,6296.0,6301.0,6293.25,6299.25,38797
2025-07-11 16:15:00+02:00,6299.25,6306.25,6297.75,6303.5,32024
2025-07-11 16:30:00+02:00,6303.5,6307.5,6300.5,6303.25,30776
2025-07-11 16:45:00+02:00,6303.5,6303.5,6295.75,6302.25,29313
2025-07-11 17:00:00+02:00,6302.0,6302.5,6291.5,6291.5,29835
2025-07-11 17:15:00+02:00,6291.75,6301.75,6290.5,6297.5,35825
2025-07-11 17:30:00+02:00,6297.5,6310.25,6297.0,6308.0,29229
2025-07-14 16:00:00+02:00,6289.25,6292.75,6284.75,6291.75,38540
2025-07-14 16:15:00+02:00,6291.75,6299.75,6288.25,6289.5,41708
2025-07-14 16:30:00+02:00,6289.25,6293.5,6285.75,6292.25,38544
2025-07-14 16:45:00+02:00,6292.25,6298.0,6288.75,6297.5,29764
2025-07-14 17:00:00+02:00,6297.25,6300.75,6295.25,6299.5,34913
2025-07-14 17:15:00+02:00,6299.25,6304.25,6296.75,6304.25,22674
2025-07-14 17:30:00+02:00,6304.25,6307.0,6301.25,6304.25,27567
2025-07-15 16:00:00+02:00,6319.0,6325.0,6314.75,6324.5,55006
2025-07-15 16:15:00+02:00,6324.5,6326.5,6316.0,6317.25,43171
2025-07-15 16:30:00+02:00,6317.25,6318.5,6309.0,6311.25,52337
2025-07-15 16:45:00+02:00,6311.0,6316.0,6300.0,6301.0,52858
2025-07-15 17:00:00+02:00,6300.75,6311.0,6300.75,6304.75,45032
2025-07-15 17:15:00+02:00,6304.5,6314.5,6303.75,6313.25,37822
2025-07-15 17:30:00+02:00,6313.5,6314.5,6307.5,6312.25,32448
2025-07-16 16:00:00+02:00,6282.0,6288.75,6277.5,6283.0,50014
2025-07-16 16:15:00+02:00,6283.25,6289.5,6281.5,6286.0,37880
2025-07-16 16:30:00+02:00,6285.75,6291.25,6281.0,6285.75,45424
2025-07-16 16:45:00+02:00,6285.5,6295.0,6276.0,6282.75,94785
2025-07-16 17:00:00+02:00,6282.75,6295.0,6281.5,6294.5,47804
2025-07-16 17:15:00+02:00,6294.5,6294.75,6255.25,6274.25,162658
2025-07-16 17:30:00+02:00,6274.25,6275.25,6241.0,6265.0,108160
2025-07-17 16:00:00+02:00,6318.5,6323.25,6318.0,6322.5,38014
2025-07-17 16:15:00+02:00,6322.5,6323.0,6308.75,6315.0,53641
2025-07-17 16:30:00+02:00,6315.25,6318.75,6310.5,6315.0,32862
2025-07-17 16:45:00+02:00,6315.0,6319.75,6313.5,6319.0,24959
2025-07-17 17:00:00+02:00,6319.0,6326.75,6318.5,6324.0,31705
2025-07-17 17:15:00+02:00,6324.25,6328.25,6322.75,6327.5,21728
2025-07-17 17:30:00+02:00,6327.75,6333.0,6326.5,6331.25,28426
2025-07-18 16:00:00+02:00,6344.25,6353.5,6338.25,6339.25,41729
2025-07-18 16:15:00+02:00,6339.25,6340.75,6331.25,6332.5,61562
2025-07-18 16:30:00+02:00,6332.25,6337.75,6330.5,6333.25,36916
2025-07-18 16:45:00+02:00,6333.25,6335.75,6329.5,6329.75,28374
2025-07-18 17:00:00+02:00,6329.75,6335.5,6327.25,6331.75,32698
2025-07-18 17:15:00+02:00,6331.5,6335.75,6329.75,6334.75,24824
2025-07-18 17:30:00+02:00,6334.75,6338.75,6334.25,6336.5,23630
2025-07-21 16:00:00+02:00,6364.25,6369.0,6362.25,6364.75,38403
2025-07-21 16:15:00+02:00,6365.0,6372.25,6362.75,6371.25,33151
2025-07-21 16:30:00+02:00,6371.25,6372.5,6366.25,6368.75,27839
2025-07-21 16:45:00+02:00,6369.0,6369.25,6364.75,6368.75,23915
2025-07-21 17:00:00+02:00,6368.75,6370.75,6367.25,6369.75,19196
2025-07-21 17:15:00+02:00,6369.75,6372.0,6367.75,6371.25,16336
2025-07-21 17:30:00+02:00,6371.0,6374.0,6371.0,6372.0,22609
2025-07-22 16:00:00+02:00,6326.0,6329.75,6319.25,6328.25,71128
2025-07-22 16:15:00+02:00,6328.5,6331.25,6325.25,6328.0,38680
2025-07-22 16:30:00+02:00,6328.0,6337.75,6327.0,6334.5,45533
2025-07-22 16:45:00+02:00,6334.25,6337.5,6329.25,6336.75,35261
2025-07-22 17:00:00+02:00,6336.75,6338.5,6332.75,6333.5,25929
2025-07-22 17:15:00+02:00,6333.5,6337.0,6330.25,6333.75,23899
2025-07-22 17:30:00+02:00,6333.5,6337.5,6331.25,6332.75,24121
2025-07-23 16:00:00+02:00,6356.25,6361.5,6353.5,6355.75,43076
2025-07-23 16:15:00+02:00,6356.0,6364.0,6355.5,6364.0,29493
2025-07-23 16:30:00+02:00,6364.0,6364.5,6357.25,6360.0,30988
2025-07-23 16:45:00+02:00,6360.0,6364.25,6359.0,6363.75,19932
2025-07-23 17:00:00+02:00,6363.25,6366.0,6360.5,6360.75,29533
2025-07-23 17:15:00+02:00,6360.75,6365.0,6359.5,6364.75,22041
2025-07-23 17:30:00+02:00,6364.75,6366.25,6361.25,6363.0,21781
2025-07-24 16:00:00+02:00,6407.0,6409.75,6398.25,6399.0,47433
2025-07-24 16:15:00+02:00,6399.25,6405.0,6396.5,6404.25,39091
2025-07-24 16:30:00+02:00,6404.5,6408.75,6403.5,6408.0,23857
2025-07-24 16:45:00+02:00,6408.0,6412.5,6407.75,6411.5,29867
2025-07-24 17:00:00+02:00,6411.75,6415.5,6411.25,6414.75,29555
2025-07-24 17:15:00+02:00,6414.75,6415.5,6410.5,6412.0,24340
2025-07-24 17:30:00+02:00,6412.0,6412.75,6409.25,6410.75,22759
2025-07-25 16:00:00+02:00,6406.75,6410.25,6402.75,6407.25,36357
2025-07-25 16:15:00+02:00,6407.25,6410.75,6405.75,6409.25,20288
2025-07-25 16:30:00+02:00,6409.0,6414.25,6407.0,6414.25,28959
2025-07-25 16:45:00+02:00,6414.0,6416.0,6410.5,6412.75,21902
2025-07-25 17:00:00+02:00,6412.75,6414.0,6411.25,6413.5,14220
2025-07-25 17:15:00+02:00,6413.75,6415.5,6411.5,6414.75,21261
2025-07-25 17:30:00+02:00,6414.75,6415.0,6410.75,6411.25,17679
2025-07-28 16:00:00+02:00,6427.75,6433.5,6426.25,6433.5,39324
2025-07-28 16:15:00+02:00,6433.25,6434.25,6426.75,6431.25,37560
2025-07-28 16:30:00+02:00,6431.0,6432.75,6428.25,6432.0,27517
2025-07-28 16:45:00+02:00,6431.75,6432.0,6425.75,6428.0,23607
2025-07-28 17:00:00+02:00,6427.75,6428.75,6425.5,6427.0,19032
2025-07-28 17:15:00+02:00,6427.0,6428.25,6416.5,6424.25,47397
2025-07-28 17:30:00+02:00,6424.25,6427.25,6423.25,6426.25,20660
2025-07-29 16:00:00+02:00,6433.0,6434.5,6429.0,6431.75,31607
2025-07-29 16:15:00+02:00,6432.0,6433.5,6428.5,6430.75,32288
2025-07-29 16:30:00+02:00,6430.75,6431.5,6425.0,6425.25,29222
2025-07-29 16:45:00+02:00,6425.25,6426.5,6418.25,6420.5,46450
2025-07-29 17:00:00+02:00,6420.25,6423.25,6416.5,6417.0,39434
2025-07-29 17:15:00+02:00,6417.25,6417.5,6405.0,6406.25,55208
2025-07-29 17:30:00+02:00,6406.0,6410.5,6400.0,6404.25,58245
2025-07-30 16:00:00+02:00,6409.5,6410.75,6406.25,6409.25,24926
2025-07-30 16:15:00+02:00,6409.5,6419.25,6409.0,6415.75,35018
2025-07-30 16:30:00+02:00,6415.75,6421.0,6415.75,6417.5,24399
2025-07-30 16:45:00+02:00,6417.5,6418.75,6414.25,6414.75,21261
2025-07-30 17:00:00+02:00,6414.75,6416.25,6403.25,6403.75,38506
2025-07-30 17:15:00+02:00,6404.0,6409.0,6402.25,6405.5,28556
2025-07-30 17:30:00+02:00,6405.25,6409.5,6403.0,6408.75,21175
2025-07-31 16:00:00+02:00,6445.5,6450.0,6440.25,6444.75,61612
2025-07-31 16:15:00+02:00,6444.75,6447.5,6436.75,6440.0,51755
2025-07-31 16:30:00+02:00,6440.0,6443.5,6433.5,6436.5,45853
2025-07-31 16:45:00+02:00,6436.5,6436.75,6417.0,6418.0,61719
2025-07-31 17:00:00+02:00,6417.75,6426.0,6407.0,6407.0,75497
2025-07-31 17:15:00+02:00,6407.0,6415.0,6402.25,6413.25,57797
2025-07-31 17:30:00+02:00,6413.5,6426.0,6412.5,6425.25,39614
2025-08-01 16:00:00+02:00,6262.25,6273.75,6243.75,6266.5,146452
2025-08-01 16:15:00+02:00,6266.5,6282.75,6265.75,6281.0,94230
2025-08-01 16:30:00+02:00,6281.0,6288.0,6269.75,6271.5,89269
2025-08-01 16:45:00+02:00,6271.25,6285.0,6265.0,6267.0,74096
2025-08-01 17:00:00+02:00,6266.75,6277.0,6261.75,6269.0,54667
2025-08-01 17:15:00+02:00,6268.75,6276.5,6260.5,6262.0,45732
2025-08-01 17:30:00+02:00,6262.0,6283.75,6261.0,6283.25,54096
2025-08-04 16:00:00+02:00,6337.0,6340.5,6329.5,6337.75,56396
2025-08-04 16:15:00+02:00,6337.5,6342.5,6335.75,6341.0,45428
2025-08-04 16:30:00+02:00,6341.25,6341.5,6333.0,6334.0,37223
2025-08-04 16:45:00+02:00,6333.75,6345.0,6331.5,6339.0,55359
2025-08-04 17:00:00+02:00,6338.75,6342.75,6333.75,6341.25,29811
2025-08-04 17:15:00+02:00,6341.5,6341.5,6333.25,6336.75,30475
2025-08-04 17:30:00+02:00,6336.5,6341.0,6332.5,6335.5,29787
2025-08-05 16:00:00+02:00,6364.25,6364.25,6348.25,6349.25,77517
2025-08-05 16:15:00+02:00,6349.5,6352.0,6337.5,6344.25,63849
2025-08-05 16:30:00+02:00,6344.0,6344.25,6321.5,6323.25,81113
2025-08-05 16:45:00+02:00,6323.25,6325.25,6315.5,6324.25,93983
2025-08-05 17:00:00+02:00,6324.0,6332.0,6319.25,6330.75,58467
2025-08-05 17:15:00+02:00,6330.75,6332.0,6322.75,6325.0,43104
2025-08-05 17:30:00+02:00,6325.25,6329.25,6316.75,6322.0,45817
2025-08-06 16:00:00+02:00,6333.5,6351.0,6332.5,6339.25,66685
2025-08-06 16:15:00+02:00,6339.25,6342.5,6325.75,6332.5,65324
2025-08-06 16:30:00+02:00,6332.5,6347.25,6328.25,6345.75,52160
2025-08-06 16:45:00+02:00,6345.75,6355.0,6343.25,6353.75,39563
2025-08-06 17:00:00+02:00,6353.75,6355.0,6348.75,6354.25,33956
2025-08-06 17:15:00+02:00,6354.25,6365.5,6353.5,6364.25,44019
2025-08-06 17:30:00+02:00,6364.25,6369.25,6356.5,6365.75,64523
2025-08-07 16:00:00+02:00,6409.25,6412.75,6387.25,6391.0,79387
2025-08-07 16:15:00+02:00,6391.0,6391.75,6375.25,6382.25,79531
2025-08-07 16:30:00+02:00,6382.0,6384.25,6376.25,6384.0,55514
2025-08-07 16:45:00+02:00,6383.75,6386.25,6367.5,6371.25,55988
2025-08-07 17:00:00+02:00,6371.0,6375.5,6364.5,6365.5,45228
2025-08-07 17:15:00+02:00,6365.5,6374.5,6361.0,6363.25,49869
2025-08-07 17:30:00+02:00,6363.5,6368.25,6359.5,6361.5,37457
2025-08-08 16:00:00+02:00,6401.0,6410.5,6399.75,6403.75,78767
2025-08-08 16:15:00+02:00,6404.0,6407.25,6400.0,6406.75,40842
2025-08-08 16:30:00+02:00,6406.75,6413.0,6405.5,6407.25,40180
2025-08-08 16:45:00+02:00,6407.5,6408.25,6399.25,6400.5,34940
2025-08-08 17:00:00+02:00,6400.25,6407.25,6397.75,6405.75,39982
2025-08-08 17:15:00+02:00,6406.0,6406.0,6400.0,6402.25,24989
2025-08-08 17:30:00+02:00,6402.25,6402.5,6390.5,6391.75,47036
